Mês,Código SH2,Descrição SH2,Exportação - 2025 - Valor US$ FOB,Exportação - 2025 - Quilograma Líquido,Importação - 2025 - Valor US$ FOB,Importação - 2025 - Quilograma Líquido,Exportação - 2024 - Valor US$ FOB,Exportação - 2024 - Quilograma Líquido,Importação - 2024 - Valor US$ FOB,Importação - 2024 - Quilograma Líquido,Exportação - 2023 - Valor US$ FOB,Exportação - 2023 - Quilograma Líquido,Importação - 2023 - Valor US$ FOB,Importação - 2023 - Quilograma Líquido,Exportação - 2022 - Valor US$ FOB,Exportação - 2022 - Quilograma Líquido,Importação - 2022 - Valor US$ FOB,Importação - 2022 - Quilograma Líquido,Exportação - 2021 - Valor US$ FOB,Exportação - 2021 - Quilograma Líquido,Importação - 2021 - Valor US$ FOB,Importação - 2021 - Quilograma Líquido,Exportação - 2020 - Valor US$ FOB,Exportação - 2020 - Quilograma Líquido,Importação - 2020 - Valor US$ FOB,Importação - 2020 - Quilograma Líquido,Exportação - 2019 - Valor US$ FOB,Exportação - 2019 - Quilograma Líquido,Importação - 2019 - Valor US$ FOB,Importação - 2019 - Quilograma Líquido,Exportação - 2018 - Valor US$ FOB,Exportação - 2018 - Quilograma Líquido,Importação - 2018 - Valor US$ FOB,Importação - 2018 - Quilograma Líquido,Exportação - 2017 - Valor US$ FOB,Exportação - 2017 - Quilograma Líquido,Importação - 2017 - Valor US$ FOB,Importação - 2017 - Quilograma Líquido,Exportação - 2016 - Valor US$ FOB,Exportação - 2016 - Quilograma Líquido,Importação - 2016 - Valor US$ FOB,Importação - 2016 - Quilograma Líquido,Exportação - 2015 - Valor US$ FOB,Exportação - 2015 - Quilograma Líquido,Importação - 2015 - Valor US$ FOB,Importação - 2015 - Quilograma Líquido,Exportação - 2014 - Valor US$ FOB,Exportação - 2014 - Quilograma Líquido,Importação - 2014 - Valor US$ FOB,Importação - 2014 - Quilograma Líquido,Exportação - 2013 - Valor US$ FOB,Exportação - 2013 - Quilograma Líquido,Importação - 2013 - Valor US$ FOB,Importação - 2013 - Quilograma Líquido,Exportação - 2012 - Valor US$ FOB,Exportação - 2012 - Quilograma Líquido,Importação - 2012 - Valor US$ FOB,Importação - 2012 - Quilograma Líquido,Exportação - 2011 - Valor US$ FOB,Exportação - 2011 - Quilograma Líquido,Importação - 2011 - Valor US$ FOB,Importação - 2011 - Quilograma Líquido,Exportação - 2010 - Valor US$ FOB,Exportação - 2010 - Quilograma Líquido,Importação - 2010 - Valor US$ FOB,Importação - 2010 - Quilograma Líquido,Exportação - 2009 - Valor US$ FOB,Exportação - 2009 - Quilograma Líquido,Importação - 2009 - Valor US$ FOB,Importação - 2009 - Quilograma Líquido,Exportação - 2008 - Valor US$ FOB,Exportação - 2008 - Quilograma Líquido,Importação - 2008 - Valor US$ FOB,Importação - 2008 - Quilograma Líquido,Exportação - 2007 - Valor US$ FOB,Exportação - 2007 - Quilograma Líquido,Importação - 2007 - Valor US$ FOB,Importação - 2007 - Quilograma Líquido,Exportação - 2006 - Valor US$ FOB,Exportação - 2006 - Quilograma Líquido,Importação - 2006 - Valor US$ FOB,Importação - 2006 - Quilograma Líquido,Exportação - 2005 - Valor US$ FOB,Exportação - 2005 - Quilograma Líquido,Importação - 2005 - Valor US$ FOB,Importação - 2005 - Quilograma Líquido,Exportação - 2004 - Valor US$ FOB,Exportação - 2004 - Quilograma Líquido,Importação - 2004 - Valor US$ FOB,Importação - 2004 - Quilograma Líquido,Exportação - 2003 - Valor US$ FOB,Exportação - 2003 - Quilograma Líquido,Importação - 2003 - Valor US$ FOB,Importação - 2003 - Quilograma Líquido,Exportação - 2002 - Valor US$ FOB,Exportação - 2002 - Quilograma Líquido,Importação - 2002 - Valor US$ FOB,Importação - 2002 - Quilograma Líquido,Exportação - 2001 - Valor US$ FOB,Exportação - 2001 - Quilograma Líquido,Importação - 2001 - Valor US$ FOB,Importação - 2001 - Quilograma Líquido,Exportação - 2000 - Valor US$ FOB,Exportação - 2000 - Quilograma Líquido,Importação - 2000 - Valor US$ FOB,Importação - 2000 - Quilograma Líquido,Exportação - 1999 - Valor US$ FOB,Exportação - 1999 - Quilograma Líquido,Importação - 1999 - Valor US$ FOB,Importação - 1999 - Quilograma Líquido,Exportação - 1998 - Valor US$ FOB,Exportação - 1998 - Quilograma Líquido,Importação - 1998 - Valor US$ FOB,Importação - 1998 - Quilograma Líquido,Exportação - 1997 - Valor US$ FOB,Exportação - 1997 - Quilograma Líquido,Importação - 1997 - Valor US$ FOB,Importação - 1997 - Quilograma Líquido
11. Novembro,52,Algodão,0,0,0,0,43680,4596,160643,52529,105221,11199,2699,217,162461,16036,192213,42230,202965,23667,115457,36560,62041,8966,126845,48808,166184,16363,31984,7770,88783,12391,307315,82304,45051,4483,189453,59875,88994,10584,12790,1710,130786,22015,0,0,66434,7191,344360,87246,96872,8884,135962,37205,73990,7844,400,6,180567,14953,68378,19732,87338,8180,354071,91157,106827,8914,38658,3478,41112,4719,6673,225,170210,20333,299854,68489,131734,18049,61,2,170945,24871,0,0,106519,15831,39403,19549,121702,25481,0,0,43210,8024,0,0,52232,6868,0,0,71535,9679,381178,281529,89561,12468,367960,246480,245756,26810,535182,346985,369411,39005,912479,499477
11. Novembro,49,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",0,0,0,0,238973,1285,88063,15932,528127,1916,88515,4111,284847,1787,5800,311,89564,431,47883,5438,42462,239,3810,1342,108269,71065,24668,13054,23748,783,11250,674,40641,1405,779,532,88781,795,975,81,6087,664,8467,600,119346,1093,2836,566,1401,262,6818,1192,1283,179,9478,1172,12667,939,5662,715,6060,208,13361,3910,6356,523,8918,4802,1726,185,10612,4743,687,96,8013,9262,3768,122,1249,556,3672,170,6956,1154,215,17,14512,3325,144,16,6656,1666,25,3,109753,8047,18218,2482,93538,7473,252,7,103788,5645,5749,9241,88464,20239,55,6,29223,4216,51,0,114019,6236
11. Novembro,48,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",0,0,0,0,6157,677,1251451,604792,2809,8304,1264306,735572,47246,20755,953041,432172,25413,17503,787007,266466,1521,61,1198040,696591,761,188,915248,587702,1534,361,1309603,892145,1589,159,1280797,1215822,1190,107,978997,946470,148589,13049,548624,403000,11002,3361,225760,211531,13266,4422,79980,21947,416,208,265941,129281,45,1,115544,54479,26,12,365517,274473,826,135,10311,3915,20460,1275,12827,5724,6705,1627,100232,30200,969,765,6658,6206,56,41,148398,59948,581,372,70003,69228,202,36,24384,27962,1244,285,5408,4504,9429,20365,51555,33368,195,42,44081,29961,21389,6510,6177,644,23,0,2253,202,0,0,20235,4170
11. Novembro,44,"Madeira, carvão vegetal e obras de madeira",0,0,0,0,4625,8520,762074,494123,2211,81,913173,618421,2971,16475,419244,254750,3255,14745,540469,306793,0,0,270927,168087,2412,12297,408584,243568,22745,50448,76329,55332,20740,178423,192428,149400,251,578,91209,180425,1437,63,36951,35654,827,115,114772,129889,0,0,172582,202127,0,0,167690,57136,199,160,84109,20824,155448,270930,40190,29895,168300,213168,67816,40800,57366,131624,6493,297,115286,92524,4582,3344,138166,152487,14106,5667,118309,102522,0,0,228926,174760,0,0,236505,443535,326,9,175330,233904,35,10,612589,1394931,0,0,523365,1766241,34,12,421937,1073562,0,0,532464,1775284,3794,326,729211,1796210,0,0
11. Novembro,42,"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",0,0,0,0,1,3,991852,210239,0,0,501065,123599,31,17,599810,120300,2216,46,449775,158184,380,15,470306,118954,504,24,1816916,377190,10,1,374580,138808,6,10,389772,197518,38,1,412838,129698,262,24,42640,14726,160,11,27994,1632,1,5,224410,18949,5,2,155923,16144,363,7,344489,158248,0,0,140241,37139,88,2,87876,53477,428,90,0,0,529,5,87612,20408,0,0,198,15,9018,1378,11513,4328,4934,689,7962,14258,23631,3817,0,0,0,0,0,0,9194,628,210,46,0,0,0,0,1820,100,355,1,8404,340,187,1,0,0,93,0
11. Novembro,40,Borracha e suas obras,0,0,0,0,135999,5588,3981620,1257474,238977,15323,14898729,5241533,126007,7038,8988606,2887814,300934,23547,4452798,1045797,342027,22086,6149756,1464321,321510,20251,5413169,1476124,342834,22925,5603302,1679937,362380,41570,5826613,1886160,400172,15911,4419971,1339178,274861,36096,882995,214734,252272,13002,2456505,669229,231872,30983,1364605,322462,270054,14397,584540,72643,142275,8918,975289,147391,178476,9099,624045,148059,163250,6728,470473,151204,111437,4412,1640603,371578,172590,10285,234689,31303,72400,4485,399044,66138,101420,5578,179146,40833,79922,3136,161240,27882,9898,633,383921,125095,14519,1691,211975,50724,13037,1111,347564,115467,70308,9124,347154,94256,23361,2168,141235,35415,12292,1295,206737,62406,36947,3202,131951,34612
11. Novembro,39,Plásticos e suas obras,0,0,0,0,2959973,601912,32363446,23791506,4956830,882612,30821675,23923957,3439492,645307,28457130,20180367,3963564,1330765,31552958,15030959,2279873,550478,29141328,19677103,1903226,473257,17545250,12279634,2099282,512415,17560074,12620919,2431034,572589,18561335,12273046,2161399,343460,16541022,12543017,1343185,394201,12558732,8609206,2092861,362791,13235687,8447743,2364974,405228,6719655,2318887,2774427,507154,7854647,3390593,2508248,470183,9755560,5076250,2287135,530109,9501589,6019788,2251967,414054,6628513,4277904,1946705,449108,6293030,2946434,1934255,518692,7198435,4624484,1689911,524797,5156726,2923731,2180727,565336,1619405,624780,1196298,314318,4117717,2796160,1233007,372407,2550858,1670112,368711,274314,2368802,2947600,529001,224460,1627759,1273929,587699,255247,2205347,1197100,577244,205922,1560294,685922,480382,166389,2905675,3526344,718123,265965,1442855,592449
11. Novembro,38,Produtos diversos das indústrias químicas,0,0,0,0,10100,1689,4798576,891651,100579,27264,1181595,405286,36218,30159,2163773,686797,5623,962,1265473,466227,6402,1586,1402393,636126,16454,401,1486490,658342,57357,8118,1502285,504469,12274,1146,1082794,325276,0,0,540334,273782,5113,953,491161,190885,5640,200,982756,272209,0,0,947577,174493,18242,134,1392991,223628,13795,514,2465247,1299637,0,0,1009926,45906,35008,7926,1506067,1039578,3741,474,483023,309250,6150,504,165889,135662,6757,1653,83119,87278,6095,1347,206973,116902,19,12,179589,97434,4583,1987,122525,59512,1589,571,145934,165360,977,239,184317,94613,3352,968,65251,18260,4221,1847,236871,17729,2320,800,345340,79920,45734,13679,128760,57192
11. Novembro,35,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,0,0,0,0,103067,21952,51052,16234,39807,6731,124920,87290,41178,6923,102867,48193,66402,12868,117837,92831,30654,6383,88189,42073,35573,6475,107630,54757,55591,11393,35757,9113,88657,17590,88544,34512,30671,5735,70824,18827,18425,2367,38377,5564,48602,6618,102266,10888,52922,7395,8072,1553,65922,9751,35670,1275,117986,9656,36708,7874,14548,2078,677,4,27283,2144,145528,41904,32192,3743,76950,14855,18882,2773,231399,46624,14538,2820,6789,1782,38975,7162,58482,16507,15229,3264,49172,11895,114673,35592,3650,2500,60120,16937,92163,35279,27715,11885,205643,58707,12710,2735,109900,22995,34984,10343,117789,29581,13789,1690,693,10,32075,6511,34427,2033
11. Novembro,34,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",0,0,0,0,35494,2555,528288,276269,23594,881,394252,208320,20156,2385,300905,104500,21814,3085,277737,93035,14024,1260,387708,187952,4785,714,368108,224179,6673,2486,335551,120000,2060,1045,348571,102922,10603,1712,131006,60567,13527,3018,253739,89172,23606,3844,283669,82882,4533,943,234404,43940,4354,1010,600164,124958,32196,4270,675306,307356,18595,3007,229795,76917,20892,2138,692953,423010,4003,696,142199,69554,21408,3067,9535,859,14905,2692,117849,26967,29715,1932,93765,30997,5811,1284,404870,167054,1848,723,217282,93006,1673,386,426023,184896,1958,493,190216,86674,726,305,518975,190511,1580,77,512206,170732,0,0,260986,77853,1698,52,787874,218508
11. Novembro,33,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,0,0,0,0,553460,3966,651714,211867,147971,1330,894650,140661,279444,2044,703833,108653,299809,2146,585140,117830,210279,1597,293069,113272,199409,1703,299253,74322,193499,1589,85949,15741,125841,692,98612,11986,188878,1462,362074,27579,182420,1501,76989,9272,171475,1027,54732,7027,126475,1323,58928,7675,68590,696,287681,10462,175927,1178,100340,38330,98760,612,88076,24278,43680,209,36205,3600,55496,440,8881,541,58471,593,59912,635,26488,279,52116,625,9494,93,0,0,8059,86,23574,13920,0,0,35100,22500,0,0,56700,1250,0,0,56700,1250,0,0,79400,2210,495,26,46150,1045,0,0,0,0,0,0,91500,1875
11. Novembro,32,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,0,0,0,0,228546,206185,785368,127555,187196,162672,857813,106687,114388,27580,656969,111742,33942,27187,709009,149883,26529,10597,1046147,373984,2866,1154,403513,115523,36693,27570,619684,96465,1426,257,393772,105165,4171,447,182851,62244,0,0,176650,54170,9097,2200,26299,868,32243,3483,758997,277982,22798,6018,664985,170323,15032,1494,537832,132161,119,2,591173,241330,130,2,227969,62543,1206,705,338138,43831,74,2,149397,15725,1202,250,103398,40540,1487,128,46013,20001,1475,103,298911,94810,3638,483,71746,30035,0,0,239698,69992,3284,915,199796,87455,2064,4503,95442,38451,86,2,66607,14823,2932,3231,140066,59237,3794,566,119061,27734
11. Novembro,30,Produtos farmacêuticos,0,0,0,0,756450,4492,750361,1371,630810,3639,1647689,20224,708653,4846,2425772,34181,535973,2543,1498156,19497,371467,1974,1129165,18283,209160,1196,1645478,14348,117069,680,1926600,17896,148777,757,1326827,13819,187364,1257,1138044,11196,135941,841,1061619,7760,88149,578,3073108,13492,100799,691,3319613,17885,279993,2017,4667589,25085,111287,6806,4146298,23473,53490,293,4748391,21982,48495,925,2320363,30554,126471,624,208072,2203,28638,325,0,0,9322,546,0,0,287,10,0,0,9661,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18720,1114,0,0,23040,864,6911,94,0,0,1164,59,6738,1441,3341,175
11. Novembro,29,Produtos químicos orgânicos,0,0,0,0,2510938,4159894,4004746,1894765,979421,1824040,1958028,764112,60231,7425,3530006,841152,1548,352,2326916,655334,0,0,2326424,1233595,28975,500,915484,485544,470,13,762168,387082,133840,31400,394849,170382,0,0,513832,151565,41872,675,541980,324252,2451,3,475424,191810,2670,43,526808,292063,12657,55,797820,281763,0,0,7590961,3464336,1689,29,1113732,406948,0,0,2187896,1334690,452,9,729496,238654,0,0,149585,110505,742,14,351646,154834,349,17,253522,203331,965,5,51845,69558,0,0,46026,67106,0,0,94294,80711,0,0,65903,60000,538,186,43932,24406,2025,990,108370,118628,0,0,43075,30052,9,3,130598,48143
11. Novembro,28,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",0,0,0,0,8276472,189956,3657001,2504921,1959063,52126,4803205,5367695,6754160,162407,10317352,3086092,3975830,137543,5469215,832980,1850014,84118,2940311,1239145,3391103,178046,5541704,2122348,3433420,157408,4869101,1203849,2838428,170385,4524156,1628948,1898726,134586,4159419,1101071,3804835,211011,5729066,1332851,2707989,148481,7248416,1016122,9000229,305040,7835678,760459,5952615,148900,12905809,1313814,4144212,94072,7726078,1000624,2791392,133035,3498423,631131,2690843,126050,4006902,1163730,3126096,142901,2260374,486547,4359974,215000,4246066,863825,2038246,110200,2554529,297577,1435069,100700,3642262,446156,1650499,257509,2060397,369675,1136562,106850,948752,265850,915530,132819,1610653,417734,616143,59719,1419270,391554,332698,118200,607575,226198,465015,39200,886692,155239,342748,26000,251745,133675,214005,16700,564799,163057
11. Novembro,27,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,5143,983,979493,985494,74387,11631,850494,1083116,240,6,372965,246711,37890,1729,807243,562970,25303,903,573718,412905,19397,5215,485863,911847,58318,9968,206466,172839,0,0,245608,292512,15562,2545,279934,423298,29479,3928,434754,523145,39647,4102,487723,754711,12690,1878,775048,1264413,14171,2564,616073,666360,0,0,1580394,1765822,3769,1302,752344,1067373,0,0,270163,319780,0,0,204117,180070,0,0,2894,239,0,0,59502,29435,0,0,241143,347080,0,0,461382,705962,1109,1434,40437,31600,45,124,0,0,0,0,0,0,0,0,0,0,0,0,12760,3757,0,0,12013,20474,0,0,3474,146
11. Novembro,26,"Minerios, escórias e cinzas",0,0,0,0,5022646,57000000,5124665,180000,0,0,2481275,470000,215600,308000,4244098,288000,242250,257000,1940298,610000,0,0,1211568,369000,0,0,1264897,80000,0,0,1487993,924000,0,0,404041,452000,0,0,401264,172943,0,0,421759,903000,0,0,462887,1164000,0,0,425240,1022000,0,0,167293,372000,0,0,153090,243000,0,0,155718,346000,0,0,39420,108000,0,0,0,0,0,0,10350,25000,0,0,0,0,0,0,2541,44,0,0,3654,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197766,6600,0,0,0,0,0,0,0,0
11. Novembro,25,"Sal; enxofre; terras e pedras; gesso, cal e cimento",0,0,0,0,7396,49800,36784,266704,16725,81000,67250,269022,305,51,110962,621572,0,0,67489,319716,0,0,229727,1019178,37,108,208213,1049282,0,0,471868,1908085,0,0,473566,2105857,0,0,271819,1226372,0,0,329478,1534075,0,0,422064,1985586,0,0,460035,1751179,0,0,292888,1340022,0,0,562547,2276214,0,0,478592,1873266,0,0,330861,1637060,1510,6000,345803,1733230,0,0,307801,2243700,0,0,111602,769200,750,5000,524284,3499000,0,0,452968,3744009,0,0,362772,3069000,0,0,153837,1254000,0,0,32003,227138,0,0,135378,704108,0,0,147526,863979,0,0,209448,1017579,0,0,313010,1528580
11. Novembro,22,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,59418,98429,8425981,2331004,51289,76525,11056777,2868733,51744,102080,18004976,5341069,0,0,12952097,4884295,0,0,11255347,4813307,0,0,5917782,2047869,0,0,5775105,2325963,0,0,5335130,1714585,0,0,1750533,667193,0,0,67500,6750,0,0,265573,80663,0,0,627100,197184,0,0,258531,99428,0,0,189115,55789,0,0,96860,28251,0,0,0,0,0,0,2326,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35020,29040,0,0,0,0,0,0,13488,14400,0,0,48440,30447,0,0,15430,17573,0,0,0,0,0,0,41146,9900,0,0,0,0
11. Novembro,21,Preparações alimentícias diversas,0,0,0,0,187808,40543,269738,22537,746,105,562040,59782,98934,11807,313509,45854,16951,2167,53149,3163,8445,3099,51920,8236,1061,6,229842,47311,0,0,374971,42600,0,0,554858,72951,18880,400,25115,3852,0,0,144326,24742,0,0,90613,16256,0,0,487899,52099,0,0,138394,15353,0,0,226933,46458,61364,3895,289738,47106,1054,10,118021,19554,92400,7920,85284,18132,0,0,0,0,2032,142,4658,854,882,35,0,0,0,0,131695,29767,288,4,1062,308,0,0,817,71,0,0,201,50,10684,3053,44112,14464,9275,2650,42312,11940,0,0,20273,7379,0,0,0,0
11. Novembro,20,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",0,0,0,0,16633,2709,74454,11124,28810,23220,143187,48282,0,0,57385,29662,0,0,59871,13182,0,0,38736,44855,0,0,65184,30578,0,0,176402,45252,0,0,122500,28464,0,0,326494,77850,0,0,404469,185673,0,0,0,0,0,0,200775,92071,0,0,90555,36260,0,0,34632,7392,0,0,0,0,12311,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,5,153942,227578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73433,129850,0,0,0,0,0,0,22140,11772
11. Novembro,19,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",0,0,0,0,3058,437,159436,51150,14200,1722,197378,104696,23601,23172,97246,95883,0,0,16787,1734,8633,3145,38055,30712,18913,9784,15997,18410,3640,1894,4983,960,0,0,41406,57600,0,0,22658,85500,0,0,0,0,0,0,203605,164000,0,0,572936,202017,0,0,93282,112962,0,0,61036,17645,0,0,332606,667000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10029,20508,48,50400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10254,11500
11. Novembro,18,Cacau e suas preparações,0,0,0,0,99027,11030,1833623,245600,23759,3269,2068798,275297,0,0,280396,51793,0,0,66854,8841,771,126,158667,24056,0,0,42965,11750,0,0,25016,7500,0,0,4231,792,0,0,0,0,0,0,17859,3430,0,0,9656,1490,0,0,10826,1574,0,0,104621,26063,0,0,136297,11595,0,0,18740,2908,0,0,60531,33632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29983,5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. Novembro,15,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,0,0,0,0,3421569,12005040,703252,345970,3644965,15744015,673219,76409,0,0,130205,24319,0,0,333471,198586,0,0,274078,275520,0,0,676266,295345,0,0,47670,47740,0,0,23819,24050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47645,42560,0,0,54144,12038,0,0,980940,468522,0,0,0,0,0,0,102938,37130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99471,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13393,4804,0,0,0,0,0,0,4551,1140,0,0,0,0
11. Novembro,12,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",0,0,0,0,1509180,794400,0,0,0,0,197097,18260,1039,50,0,0,287880,20000,182884,18000,658348,117000,242917,17070,84389,26015,322366,19181,361660,99200,181958,7500,177294,27765,0,0,0,0,5371,429,0,0,0,0,0,0,0,0,0,0,6840,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,20,1563,300,23993,179,0,0,23832,281,0,0,0,0,25563,4536,0,0,12750,2268,0,0,25500,4536,0,0,0,0,0,0,1340,400
