data:text/csv;charset=utf-8,
id_ibge,location,year,wage,num_jobs,wage_avg,bra_id,cnae_diversity,cnae_diversity_eff,cbo_diversity,cbo_diversity_eff,eci,distance,density,opp_gain,bra_1,bra_3,bra_5,bra_7,bra_9,num_est,num_jobs_est,bra_display,bra_rca,wld_rca,wage_growth,num_emp_growth,wage_growth_5,num_emp_growth_5
4215695,"Santiago do Sul",2014,399023.63,226,1765.59,"5sc020028",17,6.378,57,27.452,-0.505,0.981413,0.0185866,0.0984851,"5","5sc","5sc02","5sc0200","5sc020028",0,0,"5SC020028",false,false,-0.039,0.018,0.19,0.083
4215695,"Santiago do Sul",2015,465653.23,241,1932.17,"5sc020028",19,6.707,61,30.913,-0.462,0.979715,0.0202851,0.0932746,"5","5sc","5sc02","5sc0200","5sc020028",0,0,"5SC020028",false,false,0.167,0.066,0.2,0.083
4215695,"Santiago do Sul",2016,426577.45,209,2041.04,"5sc020028",18,6.937,52,23.979,-0.475,0.980427,0.0195731,0.0934791,"5","5sc","5sc02","5sc0200","5sc020028",0,0,"5SC020028",false,false,-0.084,-0.133,0.098,0.018
4215695,"Santiago do Sul",2017,513559.34,219,2345.02,"5sc020028",17,5.537,59,26.613,-0.555,0.986203,0.013797,0.0833701,"5","5sc","5sc02","5sc0200","5sc020028",0,0,"5SC020028",false,false,0.204,0.048,0.129,0.032
4215695,"Santiago do Sul",2018,543173.94,229,2371.94,"5sc020028",20,5.777,65,29.621,-0.323,0.980849,0.0191507,0.0885731,"5","5sc","5sc02","5sc0200","5sc020028",0,0,"5SC020028",false,false,0.058,0.046,0.055,0.006
4215695,"Santiago do Sul",2019,597288.07,245,2437.91,"5sc020028",20,6.17,60,28.822,-0.374,0.981328,0.0186721,0.0814054,"5","5sc","5sc02","5sc0200","5sc020028",0,0,"5SC020028",false,false,0.1,0.07,0.084,0.016
4215695,"Santiago do Sul",2020,670781.41,268,2502.92,"5sc020028",20,7.191,60,29.627,-0.303,0.981491,0.018509,0.0830567,"5","5sc","5sc02","5sc0200","5sc020028",0,0,"5SC020028",false,false,0.123,0.094,0.076,0.021
4215695,"Santiago do Sul",2021,770495.07,291,2647.75,"5sc020028",19,7.232,59,30.609,-0.434,0.980675,0.0193254,0.0856015,"5","5sc","5sc02","5sc0200","5sc020028",0,0,"5SC020028",false,false,0.149,0.086,0.126,0.068
4215695,"Santiago do Sul",2022,782787.81,252,3106.3,"5sc020028",20,6.556,59,33.405,-0.475,0.985391,0.014609,0.0723746,"5","5sc","5sc02","5sc0200","5sc020028",0,0,"5SC020028",false,false,0.016,-0.134,0.088,0.028
4215695,"Santiago do Sul",2023,937219.56,279,3359.21,"5sc020028",21,6.699,61,33.948,-0.285,0.982268,0.0177324,0.0883812,"5","5sc","5sc02","5sc0200","5sc020028",0,0,"5SC020028",false,false,0.197,0.107,0.115,0.04
4215752,"São Bernardino",2003,81310.05,117,694.96,"5sc020029",8,2.323,29,17.007,-0.02,0.989493,0.0105068,0.0741786,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,,,,
4215752,"São Bernardino",2004,100584.6,138,728.87,"5sc020029",12,4.066,32,17.23,0.737,0.987119,0.0128813,0.0807393,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.237,0.179,,
4215752,"São Bernardino",2005,130712.47,127,1029.23,"5sc020029",11,3.421,32,17.372,0.514,0.988767,0.011233,0.078167,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.3,-0.08,,
4215752,"São Bernardino",2006,126893.22,139,912.9,"5sc020029",18,4.655,41,22.638,0.033,0.985631,0.0143687,0.0741925,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,-0.029,0.094,,
4215752,"São Bernardino",2007,136031.3,158,860.96,"5sc020029",17,5.247,46,25.173,0.064,0.979061,0.0209388,0.0869657,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.072,0.137,,
4215752,"São Bernardino",2008,166683.88,178,936.43,"5sc020029",19,5.598,45,28.204,0,0.979127,0.0208731,0.0842896,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.225,0.127,0.154,0.088
4215752,"São Bernardino",2009,198207.22,192,1032.33,"5sc020029",22,6.193,51,29.145,-0.16,0.975852,0.0241478,0.0932821,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.189,0.079,0.145,0.068
4215752,"São Bernardino",2010,221982.5,194,1144.24,"5sc020029",21,8.589,48,27.053,-0.139,0.978155,0.0218448,0.0957791,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.12,0.01,0.112,0.088
4215752,"São Bernardino",2011,311583.23,270,1154.01,"5sc020029",22,8.388,60,25.567,-0.513,0.97701,0.0229896,0.102759,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.404,0.392,0.197,0.142
4215752,"São Bernardino",2012,345038.08,276,1250.14,"5sc020029",23,8.153,65,31.153,-0.347,0.971746,0.0282537,0.11181,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.107,0.022,0.205,0.118
4215752,"São Bernardino",2013,347009.96,273,1271.1,"5sc020029",23,8.904,59,32.532,-0.291,0.974561,0.0254388,0.10407,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.006,-0.011,0.158,0.089
4215752,"São Bernardino",2014,504856.9,338,1493.66,"5sc020029",26,7.63,75,42.112,-0.099,0.969419,0.0305806,0.110503,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.455,0.238,0.206,0.12
4215752,"São Bernardino",2015,574311.22,366,1569.16,"5sc020029",27,7.178,75,39.697,-0.199,0.972306,0.027694,0.099494,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.138,0.083,0.209,0.135
4215752,"São Bernardino",2016,538938.8,312,1727.37,"5sc020029",27,6.787,71,43.188,-0.161,0.971669,0.0283313,0.0997179,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,-0.062,-0.148,0.116,0.029
4215752,"São Bernardino",2017,672981.03,353,1906.46,"5sc020029",27,6.948,76,39.62,0.439,0.973654,0.0263463,0.0865612,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.249,0.131,0.143,0.05
4215752,"São Bernardino",2018,784715.62,397,1976.61,"5sc020029",29,6.78,79,39.012,-0.017,0.978184,0.0218164,0.0851224,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.166,0.125,0.177,0.078
4215752,"São Bernardino",2019,865019.85,408,2120.15,"5sc020029",32,6.765,79,39.923,-0.148,0.975232,0.0247675,0.0838331,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.102,0.028,0.114,0.038
4215752,"São Bernardino",2020,800305.57,385,2078.72,"5sc020029",27,7.467,77,38.571,-0.502,0.979036,0.0209642,0.086409,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,-0.075,-0.056,0.069,0.01
4215752,"São Bernardino",2021,917539.41,398,2305.38,"5sc020029",30,7.613,80,41.753,-0.228,0.975934,0.0240657,0.0874358,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.146,0.034,0.112,0.05
4215752,"São Bernardino",2022,1082250.1,401,2698.88,"5sc020029",26,8.332,80,44.874,-0.317,0.976481,0.0235194,0.080391,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.18,0.008,0.1,0.026
4215752,"São Bernardino",2023,1270735.6,430,2955.2,"5sc020029",29,7.766,89,46.674,-0.291,0.975262,0.0247384,0.0952317,"5","5sc","5sc02","5sc0200","5sc020029",0,0,"5SC020029",false,false,0.174,0.072,0.101,0.016
4216008,"São Carlos",2003,648567.63,1213,534.68,"5sc020030",82,34.99,129,55.522,0.847,0.918652,0.0813476,0.146852,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,,,,
4216008,"São Carlos",2004,745134.97,1389,536.45,"5sc020030",78,32.344,152,60.612,0.855,0.903446,0.0965545,0.167576,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.149,0.145,,
4216008,"São Carlos",2005,873421.94,1433,609.51,"5sc020030",81,30.58,153,57.617,1.001,0.900588,0.0994117,0.156951,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.172,0.032,,
4216008,"São Carlos",2006,952858.18,1533,621.56,"5sc020030",94,33.393,158,58.188,0.831,0.906954,0.0930463,0.148807,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.091,0.07,,
4216008,"São Carlos",2007,1037493.24,1641,632.23,"5sc020030",98,33.142,158,53.608,0.821,0.903601,0.0963985,0.155358,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.089,0.07,,
4216008,"São Carlos",2008,1321608.01,1919,688.7,"5sc020030",106,35.947,168,56.092,0.827,0.894525,0.105475,0.161697,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.274,0.169,0.153,0.096
4216008,"São Carlos",2009,1487471.83,1915,776.75,"5sc020030",109,35.122,164,56.97,0.777,0.899822,0.100178,0.157645,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.126,-0.002,0.148,0.066
4216008,"São Carlos",2010,1895284.9,2180,869.4,"5sc020030",108,33.07,185,59.938,0.74,0.9023,0.0977,0.163943,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.274,0.138,0.168,0.088
4216008,"São Carlos",2011,2276815.64,2379,957.05,"5sc020030",109,32.073,192,59.193,0.809,0.910489,0.0895112,0.149611,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.201,0.091,0.19,0.092
4216008,"São Carlos",2012,2711211.41,2391,1133.92,"5sc020030",114,36.123,194,66.222,0.786,0.900437,0.0995627,0.16476,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.191,0.005,0.212,0.078
4216008,"São Carlos",2013,3236799.8,2467,1312.04,"5sc020030",116,36.286,191,64.192,0.823,0.904475,0.0955254,0.156187,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.194,0.032,0.196,0.052
4216008,"São Carlos",2014,3506899.69,2315,1514.86,"5sc020030",114,34.167,191,64.224,0.816,0.902466,0.0975343,0.160599,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.083,-0.062,0.187,0.039
4216008,"São Carlos",2015,3877142.56,2371,1635.24,"5sc020030",112,32.218,189,65.144,0.832,0.91146,0.0885403,0.145176,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.106,0.024,0.154,0.017
4216008,"São Carlos",2016,4051478.22,2319,1747.08,"5sc020030",111,32.195,193,66.624,0.885,0.91026,0.0897403,0.1428,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.045,-0.022,0.122,-0.005
4216008,"São Carlos",2017,4580579.23,2414,1897.51,"5sc020030",109,30.132,192,61.306,0.944,0.915394,0.084606,0.134264,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.131,0.041,0.111,0.002
4216008,"São Carlos",2018,4865482.49,2528,1924.64,"5sc020030",114,28.693,195,62.516,0.979,0.915776,0.0842239,0.127521,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.062,0.047,0.085,0.005
4216008,"São Carlos",2019,5535274.87,2711,2041.78,"5sc020030",119,26.462,204,66.83,1.012,0.912718,0.0872817,0.120416,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.138,0.072,0.096,0.032
4216008,"São Carlos",2020,5436928.07,2539,2141.37,"5sc020030",118,29.253,202,67.151,1.001,0.913942,0.0860582,0.123925,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,-0.018,-0.063,0.07,0.014
4216008,"São Carlos",2021,6341739.35,2750,2306.09,"5sc020030",113,24.078,208,60.289,0.836,0.916922,0.0830776,0.12943,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.166,0.083,0.094,0.035
4216008,"São Carlos",2022,7382278.5,2863,2578.51,"5sc020030",121,22.071,201,56.895,0.874,0.913998,0.0860015,0.123622,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.164,0.041,0.1,0.035
4216008,"São Carlos",2023,8834555,3013,2932.15,"5sc020030",122,22.433,210,60.423,0.758,0.923466,0.0765336,0.131248,"5","5sc","5sc02","5sc0200","5sc020030",0,0,"5SC020030",false,false,0.197,0.052,0.127,0.036
4216909,"São Lourenço do Oeste",2003,3443411.77,4983,691.03,"5sc020031",118,18.358,219,42.368,1.377,0.910639,0.0893612,0.122524,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,,,,
4216909,"São Lourenço do Oeste",2004,3917762.12,5550,705.9,"5sc020031",122,16.807,230,41.459,1.2,0.916483,0.0835175,0.135183,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.138,0.114,,
4216909,"São Lourenço do Oeste",2005,4560454.9,5864,777.7,"5sc020031",120,16.906,234,40.657,1.389,0.914969,0.0850311,0.124528,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.164,0.057,,
4216909,"São Lourenço do Oeste",2006,5388331.11,6402,841.66,"5sc020031",142,18.011,232,39.952,1.224,0.924903,0.075097,0.112561,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.182,0.092,,
4216909,"São Lourenço do Oeste",2007,6230394.96,6756,922.2,"5sc020031",149,18.901,235,41.18,1.286,0.913948,0.0860522,0.121316,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.156,0.055,,
4216909,"São Lourenço do Oeste",2008,6853882.52,7067,969.84,"5sc020031",156,20.419,246,40.951,1.221,0.911434,0.0885657,0.123604,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.1,0.046,0.148,0.072
4216909,"São Lourenço do Oeste",2009,7815318.14,7053,1108.08,"5sc020031",163,22.57,250,44.2,1.294,0.906236,0.0937642,0.124658,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.14,-0.002,0.148,0.049
4216909,"São Lourenço do Oeste",2010,8903674.96,7571,1176.02,"5sc020031",168,22.427,249,45.051,1.086,0.90487,0.0951298,0.142221,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.139,0.073,0.143,0.052
4216909,"São Lourenço do Oeste",2011,10112716.28,7695,1314.19,"5sc020031",178,22.247,265,47.551,1.155,0.898229,0.10177,0.141376,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.136,0.016,0.134,0.037
4216909,"São Lourenço do Oeste",2012,11589793.19,8005,1447.82,"5sc020031",183,24.746,252,46.577,1.187,0.90017,0.0998299,0.142124,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.146,0.04,0.132,0.035
4216909,"São Lourenço do Oeste",2013,13558628.44,8304,1632.78,"5sc020031",185,25.931,264,49.023,1.074,0.89689,0.10311,0.149828,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.17,0.037,0.146,0.033
4216909,"São Lourenço do Oeste",2014,15507028.93,8547,1814.32,"5sc020031",182,24.809,272,48.738,1.123,0.899575,0.100425,0.147125,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.144,0.029,0.147,0.039
4216909,"São Lourenço do Oeste",2015,16301224.31,8238,1978.78,"5sc020031",182,26.264,272,52.42,1.083,0.903275,0.0967254,0.139846,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.051,-0.036,0.129,0.017
4216909,"São Lourenço do Oeste",2016,18448250.58,8426,2189.44,"5sc020031",185,26.173,267,51.006,0.989,0.909418,0.0905821,0.139224,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.132,0.023,0.128,0.018
4216909,"São Lourenço do Oeste",2017,19749697.55,8379,2357.05,"5sc020031",192,26.054,269,51.507,1.273,0.911746,0.0882537,0.123739,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.071,-0.006,0.112,0.009
4216909,"São Lourenço do Oeste",2018,23232768.59,9269,2506.5,"5sc020031",192,24.73,280,52.204,1.518,0.895157,0.104843,0.118009,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.176,0.106,0.114,0.022
4216909,"São Lourenço do Oeste",2019,24726258.13,9923,2491.81,"5sc020031",199,20.354,282,50.615,1.469,0.898416,0.101584,0.111593,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.064,0.071,0.098,0.03
4216909,"São Lourenço do Oeste",2020,24915522.58,9680,2573.92,"5sc020031",194,22.237,284,49.806,1.489,0.891016,0.108984,0.115985,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.008,-0.024,0.089,0.033
4216909,"São Lourenço do Oeste",2021,27814960.13,10159,2737.96,"5sc020031",201,23.431,286,51.517,1.456,0.891685,0.108315,0.116734,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.116,0.049,0.086,0.038
4216909,"São Lourenço do Oeste",2022,31758458,10169,3123.07,"5sc020031",203,26.683,291,57.944,1.305,0.899094,0.100906,0.115576,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.142,0.001,0.1,0.039
4216909,"São Lourenço do Oeste",2023,34707576,10326,3361.18,"5sc020031",199,28.901,300,61.605,1.403,0.908804,0.0911958,0.115882,"5","5sc","5sc02","5sc0200","5sc020031",0,0,"5SC020031",false,false,0.093,0.015,0.084,0.022
4217154,"São Miguel da Boa Vista",2003,71990.25,92,782.5,"5sc020032",9,2.645,28,15.721,-0.017,0.986843,0.0131573,0.0784738,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,,,,
4217154,"São Miguel da Boa Vista",2004,64083.35,79,811.18,"5sc020032",11,3.458,28,15.617,-0.254,0.982638,0.0173619,0.0963658,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,-0.11,-0.141,,
4217154,"São Miguel da Boa Vista",2005,143689.98,104,1381.63,"5sc020032",11,2.895,34,19.897,-0.401,0.99014,0.00986019,0.0820291,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,1.242,0.316,,
4217154,"São Miguel da Boa Vista",2006,87853.76,97,905.71,"5sc020032",12,4.054,32,19.233,-0.556,0.988151,0.0118493,0.074506,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,-0.389,-0.067,,
4217154,"São Miguel da Boa Vista",2007,102519.42,110,932,"5sc020032",11,3.125,34,20.9,-0.404,0.989809,0.010191,0.0727687,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.167,0.134,,
4217154,"São Miguel da Boa Vista",2008,82475.79,77,1071.11,"5sc020032",11,4.607,31,20.719,-0.345,0.986837,0.0131627,0.0741597,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,-0.196,-0.3,0.028,-0.035
4217154,"São Miguel da Boa Vista",2009,145674.75,134,1087.13,"5sc020032",9,2.928,42,24.772,-0.413,0.988528,0.0114716,0.0735552,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.766,0.74,0.178,0.111
4217154,"São Miguel da Boa Vista",2010,153299.87,128,1197.66,"5sc020032",11,2.907,43,24.666,-0.48,0.988525,0.0114746,0.0800806,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.052,-0.045,0.013,0.042
4217154,"São Miguel da Boa Vista",2011,194608.54,143,1360.9,"5sc020032",13,2.777,47,26.937,-0.219,0.984681,0.0153189,0.0856155,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.269,0.117,0.172,0.081
4217154,"São Miguel da Boa Vista",2012,223467.59,136,1643.14,"5sc020032",14,3.183,47,23.325,-0.132,0.982082,0.0179179,0.093897,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.148,-0.049,0.169,0.043
4217154,"São Miguel da Boa Vista",2013,263813.81,157,1680.34,"5sc020032",13,3.418,54,29.005,-0.187,0.984546,0.0154537,0.0894821,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.181,0.154,0.262,0.153
4217154,"São Miguel da Boa Vista",2014,288680.74,149,1937.46,"5sc020032",11,3.282,48,25.736,-0.314,0.985816,0.0141836,0.0904,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.094,-0.051,0.147,0.021
4217154,"São Miguel da Boa Vista",2015,313113.98,154,2033.21,"5sc020032",13,3.417,50,27.302,-0.31,0.985704,0.0142955,0.0829433,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.085,0.034,0.154,0.038
4217154,"São Miguel da Boa Vista",2016,321750.85,138,2331.53,"5sc020032",13,3.679,48,26.234,-0.325,0.985748,0.0142522,0.0837806,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.028,-0.104,0.106,-0.007
4217154,"São Miguel da Boa Vista",2017,343903.92,139,2474.13,"5sc020032",13,3.72,52,28.544,-0.226,0.984569,0.0154313,0.0833672,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.069,0.007,0.09,0.004
4217154,"São Miguel da Boa Vista",2018,411106.63,138,2979.03,"5sc020032",13,3.328,56,35.244,-0.053,0.985527,0.0144731,0.0786627,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.195,-0.007,0.093,-0.025
4217154,"São Miguel da Boa Vista",2019,458156.47,150,3054.38,"5sc020032",13,3.564,55,34.841,-0.266,0.987423,0.0125768,0.0704426,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.114,0.087,0.097,0.001
4217154,"São Miguel da Boa Vista",2020,456385.26,139,3283.35,"5sc020032",15,3.772,56,36.917,-0.037,0.986697,0.013303,0.0740015,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,-0.004,-0.073,0.078,-0.02
4217154,"São Miguel da Boa Vista",2021,483871.18,162,2986.86,"5sc020032",19,5.094,61,39.25,-0.239,0.980901,0.0190985,0.0838463,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.06,0.165,0.085,0.033
4217154,"São Miguel da Boa Vista",2022,759086.31,196,3872.89,"5sc020032",17,5.247,68,44.4,-0.192,0.983436,0.0165642,0.0729045,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.569,0.21,0.172,0.071
4217154,"São Miguel da Boa Vista",2023,775321.13,196,3955.72,"5sc020032",17,4.99,68,45.568,-0.665,0.985738,0.0142616,0.0856936,"5","5sc","5sc02","5sc0200","5sc020032",0,0,"5SC020032",false,false,0.021,0,0.135,0.073
4217303,"Saudades",2003,931499.46,1755,530.77,"5sc020033",62,15.109,137,45.623,0.76,0.943384,0.0566155,0.118872,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,,,,
4217303,"Saudades",2004,957968.67,1783,537.28,"5sc020033",63,15.316,134,51.334,0.821,0.940516,0.0594844,0.128533,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.028,0.016,,
4217303,"Saudades",2005,1175439.63,1965,598.19,"5sc020033",66,14.351,130,49.829,0.831,0.941099,0.058901,0.124961,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.227,0.102,,
4217303,"Saudades",2006,1415408.58,2151,658.02,"5sc020033",73,14.819,137,50.59,1.119,0.951967,0.0480328,0.0921522,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.204,0.095,,
4217303,"Saudades",2007,1639999.55,2347,698.76,"5sc020033",76,14.345,145,53.805,0.996,0.946825,0.0531746,0.103891,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.159,0.091,,
4217303,"Saudades",2008,1888503.24,2352,802.94,"5sc020033",82,15.672,149,56.433,0.871,0.943506,0.056494,0.108076,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.152,0.002,0.152,0.06
4217303,"Saudades",2009,2247803.25,2499,899.48,"5sc020033",86,16.784,155,57.939,0.872,0.938846,0.0611537,0.115228,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.19,0.062,0.186,0.07
4217303,"Saudades",2010,2729278.01,2690,1014.6,"5sc020033",84,16.211,159,56.386,0.677,0.949003,0.050997,0.116972,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.214,0.076,0.184,0.065
4217303,"Saudades",2011,3096177.88,2724,1136.63,"5sc020033",87,16.789,174,62.678,0.755,0.948002,0.0519985,0.116501,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.134,0.013,0.169,0.048
4217303,"Saudades",2012,3248168.34,2492,1303.44,"5sc020033",89,18.801,182,68.545,0.648,0.941555,0.0584448,0.129403,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.049,-0.085,0.146,0.012
4217303,"Saudades",2013,4585219.1,2887,1588.23,"5sc020033",98,18.384,190,69.693,1.022,0.943209,0.056791,0.112084,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.412,0.159,0.194,0.042
4217303,"Saudades",2014,5264279.82,3006,1751.26,"5sc020033",107,18.925,196,73.188,1.21,0.940264,0.0597358,0.111354,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.148,0.041,0.186,0.038
4217303,"Saudades",2015,5633320.84,3049,1847.6,"5sc020033",101,17.998,196,71.821,1.353,0.940737,0.0592627,0.0995776,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.07,0.014,0.156,0.025
4217303,"Saudades",2016,5577536.36,2780,2006.31,"5sc020033",104,19.69,196,75.128,1.242,0.940834,0.0591657,0.10426,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,-0.01,-0.088,0.125,0.004
4217303,"Saudades",2017,5756276.58,2703,2129.59,"5sc020033",101,18.991,187,73.536,1.137,0.941488,0.0585119,0.106119,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.032,-0.028,0.121,0.016
4217303,"Saudades",2018,6389542.49,2884,2215.51,"5sc020033",103,18.598,194,71.653,1.185,0.940104,0.0598955,0.104193,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.11,0.067,0.069,0
4217303,"Saudades",2019,6399909.34,2980,2147.62,"5sc020033",104,18.446,197,69.231,1.131,0.942277,0.0577228,0.0976393,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.002,0.033,0.04,-0.002
4217303,"Saudades",2020,7495251.42,3061,2448.63,"5sc020033",101,18.051,190,69.289,1.111,0.938501,0.0614985,0.105637,"5","5sc","5sc02","5sc0200","5sc020033",0,0,"5SC020033",false,false,0.171,0.027,0.059,0.001
