data:text/csv;charset=utf-8,
id_ibge,location,year,wage,num_jobs,wage_avg,wage_growth,wage_growth_5,num_emp_growth,num_emp_growth_5,bra_id,cnae_id,rca,distance,opp_gain,cnae_1,cnae_3,cnae_6,cbo_diversity,cbo_diversity_eff,num_est,num_jobs_est,cnae_display,bra_rca,wld_rca
4209102,"Joinville",2023,273512,47,5819.4,-0.115,0.029,0.119,0.212,"5sc010107","d35123",0.371,0.784,0.179,"d","d35","d35123",162,17.664,0,0,"35123",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","d35131",0,0.774,-0.033,"d","d35","d35131",152,34.93,0,0,"35131",false,false
4209102,"Joinville",2023,2022430.98,247,8187.98,0.038,0.012,-0.031,0.039,"5sc010107","d35140",0.895,0.777,0.321,"d","d35","d35140",196,13.962,0,0,"35140",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","d35204",0,0.778,-0.12,"d","d35","d35204",165,57.917,0,0,"35204",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","d35301",0,0.779,-0.178,"d","d35","d35301",116,31.484,0,0,"35301",false,false
4209102,"Joinville",2023,4038885.86,639,6320.64,0.1,0.09,0.061,0.008,"5sc010107","e36006",0.922,0.78,0.338,"e","e36","e36006",335,35.197,0,0,"36006",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","e37011",0,0.775,-0.155,"e","e37","e37011",160,33.98,0,0,"37011",false,false
4209102,"Joinville",2023,376684.01,134,2811.08,5.416,0.638,8.571,0.435,"5sc010107","e37029",3.758,0.758,-0.122,"e","e37","e37029",188,27.19,0,0,"37029",true,false
4209102,"Joinville",2023,2795097.54,929,3008.72,0.054,0.027,-0.021,-0.045,"5sc010107","e38114",1.274,0.777,-0.089,"e","e38","e38114",342,11.127,0,0,"38114",true,false
4209102,"Joinville",2023,8037.89,4,2009.47,0.061,-0.226,0,-0.232,"5sc010107","e38122",0.07,0.761,-0.213,"e","e38","e38122",188,24.522,0,0,"38122",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","e38211",0,0.767,-0.068,"e","e38","e38211",216,29.67,0,0,"38211",false,false
4209102,"Joinville",2023,270317.08,57,4742.41,0.065,0.033,0.056,0.022,"5sc010107","e38220",2.555,0.752,-0.137,"e","e38","e38220",179,39.689,0,0,"38220",true,false
4209102,"Joinville",2023,24835.78,17,1460.93,-0.583,-0.033,-0.32,0.025,"5sc010107","e38319",0.138,0.745,0.019,"e","e38","e38319",236,47.767,0,0,"38319",false,false
4209102,"Joinville",2023,129299.52,53,2439.61,-0.049,1,0.233,0.926,"5sc010107","e38327",0.736,0.734,-0.013,"e","e38","e38327",242,31.487,0,0,"38327",false,false
4209102,"Joinville",2023,5313.18,4,1328.3,-0.247,-0.307,-0.2,-0.251,"5sc010107","e38394",0.028,0.746,-0.095,"e","e38","e38394",269,37.41,0,0,"38394",false,false
4209102,"Joinville",2023,43168.47,32,1349.02,0,0,0,0,"5sc010107","e39005",1.564,0.761,-0.172,"e","e39","e39005",151,49.485,0,0,"39005",true,false
4209102,"Joinville",2023,2730223.49,717,3807.84,0.208,0.146,0.073,0.05,"5sc010107","f41107",1.329,0.748,0.02,"f","f41","f41107",344,23.888,0,0,"41107",true,false
4209102,"Joinville",2023,9165962.66,3763,2435.81,0.143,0.133,0.06,0.096,"5sc010107","f41204",0.918,0.737,0.307,"f","f41","f41204",490,22.705,0,0,"41204",false,false
4209102,"Joinville",2023,1590960.61,393,4048.25,0.359,0.156,-0.086,0.106,"5sc010107","f42111",0.536,0.767,0.2,"f","f42","f42111",357,33.034,0,0,"42111",false,false
4209102,"Joinville",2023,109283.22,29,3768.39,4.559,0,2.222,0,"5sc010107","f42120",0.294,0.763,0.245,"f","f42","f42120",229,33.508,0,0,"42120",false,false
4209102,"Joinville",2023,431499.92,139,3104.32,0.23,0.346,0.168,0.222,"5sc010107","f42138",0.514,0.782,0.123,"f","f42","f42138",299,25.518,0,0,"42138",false,false
4209102,"Joinville",2023,398195.9,108,3687,-0.746,-0.107,-0.738,-0.122,"5sc010107","f42219",0.136,0.753,0.13,"f","f42","f42219",337,36.258,0,0,"42219",false,false
4209102,"Joinville",2023,462911.92,144,3214.67,-0.451,0.385,-0.54,0.256,"5sc010107","f42227",0.694,0.765,0.136,"f","f42","f42227",263,25.035,0,0,"42227",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","f42235",0,0.757,-0.214,"f","f42","f42235",148,30.589,0,0,"42235",false,false
4209102,"Joinville",2023,2856.04,5,571.21,-0.284,-0.566,1.5,-0.376,"5sc010107","f42910",0.036,0.771,-0.15,"f","f42","f42910",164,48.641,0,0,"42910",false,false
4209102,"Joinville",2023,360209.77,111,3245.13,0.08,0.102,0.057,0.045,"5sc010107","f42928",0.159,0.739,0.149,"f","f42","f42928",363,43.547,0,0,"42928",false,false
4209102,"Joinville",2023,195095.82,284,686.96,0.05,0.005,0.036,0.282,"5sc010107","f42995",0.114,0.758,0.204,"f","f42","f42995",363,40.407,0,0,"42995",false,false
4209102,"Joinville",2023,11344.91,3,3781.64,-0.299,0.464,-0.25,0.246,"5sc010107","f43118",0.197,0.764,-0.156,"f","f43","f43118",165,26.873,0,0,"43118",false,false
4209102,"Joinville",2023,73600.44,29,2537.95,0.428,0.161,0.115,0.126,"5sc010107","f43126",0.333,0.767,-0.067,"f","f43","f43126",189,24.036,0,0,"43126",false,false
4209102,"Joinville",2023,743745.69,281,2646.78,-0.008,-0.116,-0.041,-0.142,"5sc010107","f43134",0.72,0.773,0.067,"f","f43","f43134",328,24.62,0,0,"43134",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","f43193",0,0.782,-0.006,"f","f43","f43193",162,28.835,0,0,"43193",false,false
4209102,"Joinville",2023,1876257.02,676,2775.53,0.303,0.066,0.207,0.016,"5sc010107","f43215",0.639,0.735,0.116,"f","f43","f43215",401,44.502,0,0,"43215",false,false
4209102,"Joinville",2023,1128725.93,479,2356.42,0.232,0.204,0.189,0.153,"5sc010107","f43223",0.875,0.735,0.053,"f","f43","f43223",357,45.997,0,0,"43223",false,false
4209102,"Joinville",2023,514327.9,167,3079.81,0.178,0.156,0.092,0.079,"5sc010107","f43291",0.51,0.728,0.118,"f","f43","f43291",360,68.85,0,0,"43291",false,false
4209102,"Joinville",2023,2342607.01,1033,2267.77,0.365,0.141,0.212,0.083,"5sc010107","f43304",1.692,0.7,0.037,"f","f43","f43304",381,26.197,0,0,"43304",true,false
4209102,"Joinville",2023,299477.51,102,2936.05,0.29,0.106,0.146,0.052,"5sc010107","f43916",0.911,0.756,-0.074,"f","f43","f43916",238,23.514,0,0,"43916",false,false
4209102,"Joinville",2023,2115508.29,1048,2018.62,0.222,0.116,0.127,0.08,"5sc010107","f43991",0.761,0.744,0.229,"f","f43","f43991",438,32.609,0,0,"43991",false,false
4209102,"Joinville",2023,5645050.12,1324,4263.63,0.076,0.038,-0.045,-0.007,"5sc010107","g45111",1.193,0.717,-0.114,"g","g45","g45111",357,25.109,0,0,"45111",true,false
4209102,"Joinville",2023,7806.22,3,2602.07,-0.05,0,0,0,"5sc010107","g45129",0.115,0.718,-0.03,"g","g45","g45129",157,18.107,0,0,"45129",false,false
4209102,"Joinville",2023,4297308.67,1658,2591.86,0.11,0.087,0.032,0.038,"5sc010107","g45200",1.761,0.697,0.199,"g","g45","g45200",419,28.234,0,0,"45200",true,false
4209102,"Joinville",2023,6314036.38,2034,3104.25,0.093,0.092,0.041,0.036,"5sc010107","g45307",1.066,0.704,0.211,"g","g45","g45307",466,29.294,0,0,"45307",true,false
4209102,"Joinville",2023,677447.96,233,2907.5,0.067,0.13,0.013,0.06,"5sc010107","g45412",0.615,0.708,0.328,"g","g45","g45412",304,16.817,0,0,"45412",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","g45421",0,0.706,-0.098,"g","g45","g45421",53,14.413,0,0,"45421",false,false
4209102,"Joinville",2023,32716.13,17,1924.48,0.187,0.029,0.214,-0.011,"5sc010107","g45439",0.638,0.698,0.173,"g","g45","g45439",136,8.138,0,0,"45439",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","g46117",0,0.763,0.208,"g","g46","g46117",156,31.689,0,0,"46117",false,false
4209102,"Joinville",2023,45785.24,16,2861.58,0.013,0.35,-0.059,0.217,"5sc010107","g46125",0.94,0.75,0.148,"g","g46","g46125",146,33.173,0,0,"46125",false,false
4209102,"Joinville",2023,50281.42,24,2095.06,0.334,0.116,-0.04,0.071,"5sc010107","g46133",1.048,0.692,0.01,"g","g46","g46133",191,22.295,0,0,"46133",true,false
4209102,"Joinville",2023,6076.03,3,2025.34,-0.563,-0.404,-0.5,-0.309,"5sc010107","g46141",0.069,0.745,0.067,"g","g46","g46141",204,48.677,0,0,"46141",false,false
4209102,"Joinville",2023,71553.4,23,3111.02,0.232,0.162,0.15,0.159,"5sc010107","g46150",1.82,0.701,-0.156,"g","g46","g46150",142,25.248,0,0,"46150",true,false
4209102,"Joinville",2023,64243.32,35,1835.52,10.393,0.846,2.889,0.773,"5sc010107","g46168",1.373,0.714,0.019,"g","g46","g46168",127,17.656,0,0,"46168",true,false
4209102,"Joinville",2023,57721.59,31,1861.99,-0.411,0.285,-0.262,0.254,"5sc010107","g46176",0.44,0.725,0.035,"g","g46","g46176",169,12.329,0,0,"46176",false,false
4209102,"Joinville",2023,98504.48,29,3396.71,-0.221,-0.02,-0.194,-0.058,"5sc010107","g46184",0.49,0.747,0.271,"g","g46","g46184",269,33.285,0,0,"46184",false,false
4209102,"Joinville",2023,667125.53,224,2978.24,-0.682,-0.045,-0.716,-0.113,"5sc010107","g46192",2.229,0.731,0.22,"g","g46","g46192",347,29.405,0,0,"46192",true,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","g46214",0,0.766,0.295,"g","g46","g46214",177,37.535,0,0,"46214",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","g46222",0,0.776,0.352,"g","g46","g46222",209,34.417,0,0,"46222",false,false
4209102,"Joinville",2023,185418.27,60,3090.31,0.115,0.125,0.017,0.079,"5sc010107","g46231",0.145,0.763,0.252,"g","g46","g46231",373,45.277,0,0,"46231",false,false
4209102,"Joinville",2023,573520.31,146,3928.22,0.385,0.086,0.035,-0.027,"5sc010107","g46311",1.908,0.731,0.133,"g","g46","g46311",156,14.058,0,0,"46311",true,false
4209102,"Joinville",2023,18388.94,22,835.86,0.089,0.111,0.048,0.224,"5sc010107","g46320",0.033,0.765,0.246,"g","g46","g46320",275,35.739,0,0,"46320",false,false
4209102,"Joinville",2023,380032.37,148,2567.79,0.038,-0.041,-0.013,-0.102,"5sc010107","g46338",0.406,0.747,0.082,"g","g46","g46338",283,20.658,0,0,"46338",false,false
4209102,"Joinville",2023,112100.92,39,2874.38,-0.045,0.071,-0.093,0.016,"5sc010107","g46346",0.166,0.74,0.029,"g","g46","g46346",261,25.897,0,0,"46346",false,false
4209102,"Joinville",2023,1928485.13,613,3145.98,-0.039,0.011,-0.067,-0.04,"5sc010107","g46354",1.068,0.735,0.119,"g","g46","g46354",253,14.703,0,0,"46354",true,false
4209102,"Joinville",2023,5444.43,4,1361.11,-0.284,0.29,0,0.32,"5sc010107","g46362",0.039,0.742,-0.112,"g","g46","g46362",107,17.826,0,0,"46362",false,false
4209102,"Joinville",2023,702174.69,287,2446.6,0.428,-0.025,0.354,-0.035,"5sc010107","g46371",0.737,0.734,0.034,"g","g46","g46371",291,19.697,0,0,"46371",false,false
4209102,"Joinville",2023,920987.44,371,2482.45,0.872,-0.03,0.671,-0.076,"5sc010107","g46397",0.357,0.736,0.055,"g","g46","g46397",344,23.215,0,0,"46397",false,false
4209102,"Joinville",2023,249799.02,91,2745.04,0.02,0.022,-0.011,-0.047,"5sc010107","g46419",0.858,0.695,-0.043,"g","g46","g46419",226,21.308,0,0,"46419",false,false
4209102,"Joinville",2023,578386.63,145,3988.87,0.186,0.139,-0.04,0.007,"5sc010107","g46427",1.075,0.712,0.024,"g","g46","g46427",286,23.975,0,0,"46427",true,false
4209102,"Joinville",2023,61393.49,21,2923.5,0.181,0.792,-0.045,0.6,"5sc010107","g46435",0.434,0.733,0.022,"g","g46","g46435",181,25.65,0,0,"46435",false,false
4209102,"Joinville",2023,1213107.23,382,3175.67,0.047,0.15,0.027,0.073,"5sc010107","g46443",0.616,0.744,0.07,"g","g46","g46443",268,17.656,0,0,"46443",false,false
4209102,"Joinville",2023,1227381.31,255,4813.26,-0.011,0.004,-0.027,-0.018,"5sc010107","g46451",0.822,0.745,-0.064,"g","g46","g46451",299,34.159,0,0,"46451",false,false
4209102,"Joinville",2023,593665.43,157,3781.31,0.027,0.293,-0.048,0.172,"5sc010107","g46460",0.304,0.741,0.213,"g","g46","g46460",262,18.848,0,0,"46460",false,false
4209102,"Joinville",2023,73921.49,33,2240.05,0.459,-0.125,0.571,-0.135,"5sc010107","g46478",0.218,0.731,-0.117,"g","g46","g46478",244,30.112,0,0,"46478",false,false
4209102,"Joinville",2023,5639487.02,1858,3035.25,0.632,0.23,0.466,0.135,"5sc010107","g46494",4.071,0.708,0.026,"g","g46","g46494",401,33.476,0,0,"46494",true,false
4209102,"Joinville",2023,551282.14,154,3579.75,0.491,0.183,0.339,0.126,"5sc010107","g46516",0.608,0.751,-0.142,"g","g46","g46516",229,40.882,0,0,"46516",false,false
4209102,"Joinville",2023,491744.67,129,3811.97,-0.005,0.089,0.016,0.063,"5sc010107","g46524",0.96,0.741,-0.034,"g","g46","g46524",228,38.633,0,0,"46524",false,false
4209102,"Joinville",2023,37054.44,12,3087.87,0.819,0.3,0.5,0.191,"5sc010107","g46613",0.03,0.731,0.219,"g","g46","g46613",277,29.961,0,0,"46613",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","g46621",0,0.736,-0.056,"g","g46","g46621",212,33.89,0,0,"46621",false,false
4209102,"Joinville",2023,3398996.08,708,4800.84,0.082,0.163,0.004,0.096,"5sc010107","g46630",2.963,0.73,-0.186,"g","g46","g46630",350,63.172,0,0,"46630",true,false
4209102,"Joinville",2023,379769.23,52,7303.25,0.11,0.981,0.061,0.454,"5sc010107","g46648",1.013,0.747,-0.135,"g","g46","g46648",232,43.677,0,0,"46648",true,false
4209102,"Joinville",2023,480738.83,71,6770.97,0.179,0.319,0.183,0.116,"5sc010107","g46656",2.585,0.723,-0.097,"g","g46","g46656",239,41.522,0,0,"46656",true,false
4209102,"Joinville",2023,1236754.08,329,3759.13,0.204,0.059,0.131,0.056,"5sc010107","g46699",1.308,0.743,-0.043,"g","g46","g46699",343,69.335,0,0,"46699",true,false
4209102,"Joinville",2023,1351066.99,304,4444.3,0.075,0.141,-0.076,0.058,"5sc010107","g46711",6.629,0.731,0.081,"g","g46","g46711",243,41.304,0,0,"46711",true,false
4209102,"Joinville",2023,739832.55,237,3121.66,0.133,-0.075,0.097,-0.062,"5sc010107","g46729",1.411,0.704,-0.08,"g","g46","g46729",280,28.268,0,0,"46729",true,false
4209102,"Joinville",2023,2116049.74,512,4132.91,0.118,0.173,0.014,0.111,"5sc010107","g46737",5.3,0.735,-0.061,"g","g46","g46737",241,27.587,0,0,"46737",true,false
4209102,"Joinville",2023,78115.8,21,3719.8,0.527,0.166,0.312,0.138,"5sc010107","g46745",1.201,0.742,-0.093,"g","g46","g46745",134,24.811,0,0,"46745",true,false
4209102,"Joinville",2023,1713346.26,408,4199.38,0.078,0.349,0.033,0.217,"5sc010107","g46796",1.91,0.704,0.087,"g","g46","g46796",358,39.008,0,0,"46796",true,false
4209102,"Joinville",2023,357141.07,54,6613.72,-0.033,0.034,-0.053,-0.011,"5sc010107","g46818",0.37,0.761,0.153,"g","g46","g46818",251,31.866,0,0,"46818",false,false
4209102,"Joinville",2023,166058.25,45,3690.18,0.016,0.134,0.047,0.134,"5sc010107","g46826",0.363,0.765,0.014,"g","g46","g46826",157,25.287,0,0,"46826",false,false
4209102,"Joinville",2023,132951.12,14,9496.51,0.136,0.11,0.273,0.049,"5sc010107","g46834",0.101,0.758,0.301,"g","g46","g46834",286,29.539,0,0,"46834",false,false
4209102,"Joinville",2023,2367383.93,478,4952.69,0.036,0.185,0.089,0.143,"5sc010107","g46842",4.383,0.759,-0.054,"g","g46","g46842",275,50.818,0,0,"46842",true,false
4209102,"Joinville",2023,1203484.19,274,4392.28,-0.013,0.102,-0.071,0.043,"5sc010107","g46851",3.426,0.723,-0.213,"g","g46","g46851",255,44.824,0,0,"46851",true,false
4209102,"Joinville",2023,228351.8,102,2238.74,-0.025,0.06,-0.019,0.028,"5sc010107","g46869",0.584,0.71,-0.038,"g","g46","g46869",300,36.004,0,0,"46869",false,false
4209102,"Joinville",2023,491528.32,177,2777,-0.132,0.06,-0.199,-0.004,"5sc010107","g46877",0.882,0.726,-0.028,"g","g46","g46877",323,31.46,0,0,"46877",false,false
4209102,"Joinville",2023,1663736.95,370,4496.59,0.116,0.171,0.063,0.068,"5sc010107","g46893",1.834,0.726,-0.013,"g","g46","g46893",408,60.117,0,0,"46893",true,false
4209102,"Joinville",2023,629780.96,254,2479.45,2.644,0.272,2.577,0.184,"5sc010107","g46915",0.363,0.741,0.04,"g","g46","g46915",282,22.655,0,0,"46915",false,false
4209102,"Joinville",2023,23797.79,10,2379.78,-0.106,0.362,-0.167,0.201,"5sc010107","g46923",0.071,0.756,0.295,"g","g46","g46923",229,32.255,0,0,"46923",false,false
4209102,"Joinville",2023,128828.06,62,2077.87,-0.527,0,-0.326,0.021,"5sc010107","g46931",0.122,0.741,-0.045,"g","g46","g46931",339,29.882,0,0,"46931",false,false
4209102,"Joinville",2023,12329269.74,5454,2260.59,0.07,0.084,0.011,0.035,"5sc010107","g47113",0.843,0.735,0.202,"g","g47","g47113",396,13.493,0,0,"47113",false,false
4209102,"Joinville",2023,2961329.78,1422,2082.51,-0.154,0.009,-0.167,-0.029,"5sc010107","g47121",0.913,0.704,0.369,"g","g47","g47121",391,12.095,0,0,"47121",false,false
4209102,"Joinville",2023,1350661.36,484,2790.62,0.046,-0.131,-0.04,-0.156,"5sc010107","g47130",0.718,0.725,0.394,"g","g47","g47130",319,11.183,0,0,"47130",false,false
4209102,"Joinville",2023,2705589.95,1413,1914.78,0.08,0.043,0.017,0,"5sc010107","g47211",1.24,0.696,0.128,"g","g47","g47211",324,12.282,0,0,"47211",true,false
4209102,"Joinville",2023,231752.4,117,1980.79,0.044,0.034,-0.041,0.014,"5sc010107","g47229",0.292,0.697,0.02,"g","g47","g47229",251,10.065,0,0,"47229",false,false
4209102,"Joinville",2023,314328.63,158,1989.42,0.451,0.072,0.295,0.037,"5sc010107","g47237",0.602,0.713,0.161,"g","g47","g47237",286,21.203,0,0,"47237",false,false
4209102,"Joinville",2023,515209.47,291,1770.48,-0.075,0.004,-0.105,-0.007,"5sc010107","g47245",0.699,0.732,0.043,"g","g47","g47245",270,15.827,0,0,"47245",false,false
4209102,"Joinville",2023,2580168.6,1108,2328.67,0.098,0.21,0.071,0.153,"5sc010107","g47296",1.6,0.711,0.096,"g","g47","g47296",380,18.092,0,0,"47296",true,false
4209102,"Joinville",2023,4307835.59,1565,2752.61,0.126,0.083,0.043,0.022,"5sc010107","g47318",1.073,0.716,0.322,"g","g47","g47318",281,4.185,0,0,"47318",true,false
4209102,"Joinville",2023,93486.82,31,3015.7,-0.149,0.137,-0.205,0.028,"5sc010107","g47326",0.786,0.711,-0.004,"g","g47","g47326",157,14.488,0,0,"47326",false,false
4209102,"Joinville",2023,669991.72,248,2701.58,0.37,-0.324,0.216,-0.184,"5sc010107","g47415",1.263,0.685,0.006,"g","g47","g47415",244,15.86,0,0,"47415",true,false
4209102,"Joinville",2023,1626099.59,379,4290.5,0.167,0.093,0.099,0.038,"5sc010107","g47423",2.113,0.7,0.18,"g","g47","g47423",338,29.234,0,0,"47423",true,false
4209102,"Joinville",2023,235975.82,98,2407.92,0.001,0.005,-0.109,-0.019,"5sc010107","g47431",0.665,0.668,0.265,"g","g47","g47431",290,16.674,0,0,"47431",false,false
4209102,"Joinville",2023,9862379.13,3437,2869.47,0.152,0.147,0.056,0.092,"5sc010107","g47440",1.452,0.7,0.366,"g","g47","g47440",504,30.839,0,0,"47440",true,false
4209102,"Joinville",2023,3158391.16,1192,2649.66,0.177,0.135,0.143,0.136,"5sc010107","g47512",1.576,0.72,0.423,"g","g47","g47512",374,31.622,0,0,"47512",true,false
4209102,"Joinville",2023,1130838.16,435,2599.63,0.246,0.046,0.087,-0.011,"5sc010107","g47521",1.462,0.677,0.25,"g","g47","g47521",309,12.329,0,0,"47521",true,false
4209102,"Joinville",2023,1153720.09,539,2140.48,0.458,0.095,0.4,0.124,"5sc010107","g47539",0.58,0.714,0.366,"g","g47","g47539",355,18.804,0,0,"47539",false,false
4209102,"Joinville",2023,2654248.74,970,2736.34,0.065,-0.009,-0.025,-0.039,"5sc010107","g47547",1.162,0.683,0.523,"g","g47","g47547",411,20.596,0,0,"47547",true,false
4209102,"Joinville",2023,1191090.31,433,2750.79,0.101,0.033,0.002,-0.021,"5sc010107","g47555",1.266,0.666,0.384,"g","g47","g47555",318,9.384,0,0,"47555",true,false
4209102,"Joinville",2023,45453,20,2272.65,-0.207,0.037,-0.2,0.033,"5sc010107","g47563",1.059,0.682,-0.014,"g","g47","g47563",153,14.518,0,0,"47563",true,false
4209102,"Joinville",2023,215881.45,87,2481.4,-0.068,0.053,-0.179,-0.017,"5sc010107","g47571",0.625,0.704,0.179,"g","g47","g47571",289,27.107,0,0,"47571",false,false
4209102,"Joinville",2023,1177982.83,430,2739.5,0.116,0.083,0.075,0.042,"5sc010107","g47598",1.253,0.678,0.171,"g","g47","g47598",384,24.605,0,0,"47598",true,false
4209102,"Joinville",2023,730812.6,284,2573.28,0.142,0.046,0.044,-0.022,"5sc010107","g47610",0.599,0.713,0.365,"g","g47","g47610",362,17.494,0,0,"47610",false,false
4209102,"Joinville",2023,12739.57,7,1819.94,0.186,-0.054,0.167,-0.049,"5sc010107","g47628",1.416,0.716,-0.046,"g","g47","g47628",94,14.142,0,0,"47628",true,false
4209102,"Joinville",2023,1331800.38,509,2616.5,0.253,0.065,0.067,0.031,"5sc010107","g47636",1.363,0.708,0.26,"g","g47","g47636",367,14.979,0,0,"47636",true,false
4209102,"Joinville",2023,8199819.26,2238,3663.91,0.092,0.083,0.041,0.034,"5sc010107","g47717",1.21,0.695,0.346,"g","g47","g47717",339,9.567,0,0,"47717",true,false
4209102,"Joinville",2023,1131925.34,384,2947.72,0.28,0.116,0.146,0.053,"5sc010107","g47725",0.789,0.697,0.182,"g","g47","g47725",310,9.639,0,0,"47725",false,false
4209102,"Joinville",2023,417091.34,80,5213.64,0.065,0.019,-0.036,-0.038,"5sc010107","g47733",1.569,0.708,-0.034,"g","g47","g47733",264,29.149,0,0,"47733",true,false
4209102,"Joinville",2023,1014103.74,408,2485.55,0.117,0.115,0.065,0.074,"5sc010107","g47741",1.117,0.669,0.304,"g","g47","g47741",284,7.771,0,0,"47741",true,false
4209102,"Joinville",2023,5736671.48,2171,2642.41,0.088,0.015,0.011,-0.022,"5sc010107","g47814",0.836,0.678,0.324,"g","g47","g47814",405,7.585,0,0,"47814",false,false
4209102,"Joinville",2023,1769587.15,584,3030.12,0.121,0.014,-0.023,-0.026,"5sc010107","g47822",0.887,0.685,0.241,"g","g47","g47822",272,5.63,0,0,"47822",false,false
4209102,"Joinville",2023,824386.7,164,5026.75,0.273,0.071,0.065,0.002,"5sc010107","g47831",1.292,0.655,0.094,"g","g47","g47831",225,8.304,0,0,"47831",true,false
4209102,"Joinville",2023,271249.35,108,2511.57,0.253,-0.013,0.049,-0.029,"5sc010107","g47849",0.624,0.705,0.266,"g","g47","g47849",221,15.693,0,0,"47849",false,false
4209102,"Joinville",2023,171388.26,72,2380.39,0.434,0.466,0.263,0.335,"5sc010107","g47857",1.895,0.684,-0.099,"g","g47","g47857",197,17.133,0,0,"47857",true,false
4209102,"Joinville",2023,4452458.72,1623,2743.35,0.043,0.04,-0.015,-0.01,"5sc010107","g47890",1.075,0.71,0.19,"g","g47","g47890",532,30.803,0,0,"47890",true,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h49116",0,0.774,-0.036,"h","h49","h49116",163,31.508,0,0,"49116",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h49124",0,0.784,-0.333,"h","h49","h49124",177,27.142,0,0,"49124",false,false
4209102,"Joinville",2023,5245939.43,1803,2909.56,0.121,0.059,0.05,0.003,"5sc010107","h49213",1.042,0.744,-0.194,"h","h49","h49213",316,7.881,0,0,"49213",true,false
4209102,"Joinville",2023,284334.64,95,2993,0.329,0.032,0.044,-0.027,"5sc010107","h49221",0.26,0.755,-0.042,"h","h49","h49221",248,11.175,0,0,"49221",false,false
4209102,"Joinville",2023,29821.09,19,1569.53,0.05,0.02,0,-0.02,"5sc010107","h49230",0.189,0.756,0.046,"h","h49","h49230",215,19.874,0,0,"49230",false,false
4209102,"Joinville",2023,20412.34,11,1855.67,0.615,0,-0.154,0,"5sc010107","h49248",0.098,0.76,0.111,"h","h49","h49248",190,9.288,0,0,"49248",false,false
4209102,"Joinville",2023,696245.37,254,2741.12,0.213,0.366,0.072,0.273,"5sc010107","h49299",0.642,0.765,0.017,"h","h49","h49299",291,9.068,0,0,"49299",false,false
4209102,"Joinville",2023,18622013.19,6236,2986.21,0.129,0.105,0.082,0.054,"5sc010107","h49302",1.121,0.747,0.079,"h","h49","h49302",510,16.254,0,0,"49302",true,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h49400",0,0.798,-0.062,"h","h49","h49400",105,28.323,0,0,"49400",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h49507",0,0.747,-0.23,"h","h49","h49507",36,21.356,0,0,"49507",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h50114",0,0.769,-0.129,"h","h50","h50114",134,26.211,0,0,"50114",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h50122",0,0.78,0.015,"h","h50","h50122",47,11.275,0,0,"50122",false,false
4209102,"Joinville",2023,83972.32,27,3110.09,0.182,0.034,0.08,-0.021,"5sc010107","h50211",0.433,0.768,0.161,"h","h50","h50211",197,30.677,0,0,"50211",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h50220",0,0.741,0.127,"h","h50","h50220",115,25.926,0,0,"50220",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h50301",0,0.771,-0.033,"h","h50","h50301",225,31.749,0,0,"50301",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h50912",0,0.751,0.305,"h","h50","h50912",144,16.414,0,0,"50912",false,false
4209102,"Joinville",2023,0,1,0,-1,-1,-0.957,-0.445,"5sc010107","h50998",0,0.758,0.1,"h","h50","h50998",107,24.058,0,0,"50998",false,false
4209102,"Joinville",2023,260133.2,76,3422.81,0.121,-0.037,0.134,-0.071,"5sc010107","h51111",0.14,0.786,-0.119,"h","h51","h51111",125,11.123,0,0,"51111",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h51129",0,0.772,-0.086,"h","h51","h51129",158,20.706,0,0,"51129",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h51200",0,0.769,-0.363,"h","h51","h51200",86,27.8,0,0,"51200",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","h51307",0,0.774,-0.338,"h","h51","h51307",4,3.789,0,0,"51307",false,false
