data:text/csv;charset=utf-8,
id_ibge,location,wage,num_jobs,wage_avg,wage_growth,num_emp_growth,year,bra_id,cbo_id,cbo_1,cbo_4,cnae_diversity,cnae_diversity_eff,num_est,num_jobs_est,cbo_display,bra_rca,wld_rca,wage_growth_5,num_emp_growth_5
4209102,"Joinville",422.1,1,422.1,0,0,2004,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,,
4209102,"Joinville",2738.24,2,1369.12,5.487,1,2005,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,,
4209102,"Joinville",3926.79,3,1308.93,0.434,0.5,2006,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,,
4209102,"Joinville",2669.04,2,1334.52,-0.32,-0.333,2007,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,,
4209102,"Joinville",3676.27,3,1225.42,0.377,0.5,2008,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0,0
4209102,"Joinville",3235.88,3,1078.63,-0.12,0,2009,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0.503,0.246
4209102,"Joinville",1777.59,3,592.53,-0.451,0,2010,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,-0.083,0.084
4209102,"Joinville",5010.65,7,715.81,1.819,1.333,2011,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0.05,0.185
4209102,"Joinville",5963.21,6,993.87,0.19,-0.143,2012,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0.174,0.246
4209102,"Joinville",13352.69,8,1669.09,1.239,0.333,2013,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0.294,0.217
4209102,"Joinville",18704.45,11,1700.41,0.401,0.375,2014,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0.42,0.297
4209102,"Joinville",24786.17,12,2065.51,0.325,0.091,2015,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0.694,0.32
4209102,"Joinville",21075.64,9,2341.74,-0.15,-0.25,2016,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0.333,0.052
4209102,"Joinville",19090.37,11,1735.49,-0.094,0.222,2017,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0.262,0.129
4209102,"Joinville",20065.96,13,1543.54,0.051,0.182,2018,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0.085,0.102
4209102,"Joinville",19522.56,14,1394.47,-0.027,0.077,2019,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,0.009,0.049
4209102,"Joinville",14945.13,10,1494.51,-0.234,-0.286,2020,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,-0.096,-0.036
4209102,"Joinville",14911.37,5,2982.27,-0.002,-0.5,2021,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,-0.067,-0.111
4209102,"Joinville",18188.68,9,2020.96,0.22,0.8,2022,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,-0.01,-0.039
4209102,"Joinville",14010.37,8,1751.3,-0.23,-0.111,2023,"5sc010107","2342","2","2342",25,5.749,0,0,"2342",false,false,-0.069,-0.093
4209102,"Joinville",9420.22,5,1884.04,,,2003,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,,
4209102,"Joinville",11508.25,6,1918.04,0.222,0.2,2004,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,,
4209102,"Joinville",15845.07,6,2640.85,0.377,0,2005,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,,
4209102,"Joinville",5029.17,4,1257.29,-0.683,-0.333,2006,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,,
4209102,"Joinville",5003.12,4,1250.78,-0.005,0,2007,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,,
4209102,"Joinville",14254.22,5,2850.84,1.849,0.25,2008,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,0.086,0
4209102,"Joinville",15521.23,5,3104.25,0.089,0,2009,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,0.062,-0.036
4209102,"Joinville",17846.2,5,3569.24,0.15,0,2010,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,0.024,-0.036
4209102,"Joinville",23277.43,4,5819.36,0.304,-0.2,2011,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,0.359,0
4209102,"Joinville",19480.6,3,6493.53,-0.163,-0.25,2012,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,0.312,-0.056
4209102,"Joinville",24969.45,3,8323.15,0.282,0,2013,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,0.119,-0.097
4209102,"Joinville",21782.29,3,7260.76,-0.128,0,2014,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,0.07,-0.097
4209102,"Joinville",10909.26,1,10909.26,-0.499,-0.667,2015,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,-0.094,-0.275
4209102,"Joinville",6538.2,1,6538.2,-0.401,0,2016,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,-0.224,-0.242
4209102,"Joinville",8820.69,1,8820.69,0.349,0,2017,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,-0.147,-0.197
4209102,"Joinville",5810.59,1,5810.59,-0.341,0,2018,"5sc010107","2343","2","2343",25,3.039,0,0,"2343",false,false,-0.253,-0.197
4209102,"Joinville",1085219.11,516,2103.14,,,2003,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,,
4209102,"Joinville",1198122.13,528,2269.17,0.104,0.023,2004,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,,
4209102,"Joinville",1330471.91,522,2548.8,0.11,-0.011,2005,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,,
4209102,"Joinville",1385067.88,476,2909.81,0.041,-0.088,2006,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,,
4209102,"Joinville",1531292.9,490,3125.09,0.106,0.029,2007,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,,
4209102,"Joinville",1721484.66,512,3362.28,0.124,0.045,2008,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.097,-0.002
4209102,"Joinville",2668465.62,803,3323.12,0.55,0.568,2009,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.174,0.087
4209102,"Joinville",3192666.86,953,3350.12,0.196,0.187,2010,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.191,0.128
4209102,"Joinville",4385379.04,931,4710.4,0.374,-0.023,2011,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.259,0.144
4209102,"Joinville",3866627.44,976,3961.71,-0.118,0.048,2012,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.204,0.148
4209102,"Joinville",4155686.01,984,4223.26,0.075,0.008,2013,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.193,0.14
4209102,"Joinville",4361661.17,1012,4309.94,0.05,0.028,2014,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.103,0.047
4209102,"Joinville",4962350.67,1012,4903.51,0.138,0,2015,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.092,0.012
4209102,"Joinville",5378283.78,1052,5112.44,0.084,0.04,2016,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.042,0.025
4209102,"Joinville",2141412.35,490,4370.23,-0.602,-0.534,2017,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,-0.111,-0.129
4209102,"Joinville",4238676.06,464,9135.08,0.979,-0.053,2018,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.004,-0.14
4209102,"Joinville",4227766.19,444,9522,-0.003,-0.043,2019,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,-0.006,-0.152
4209102,"Joinville",2264234.43,441,5134.32,-0.464,-0.007,2020,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,-0.145,-0.153
4209102,"Joinville",2264673.26,474,4777.79,0,0.075,2021,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,-0.159,-0.147
4209102,"Joinville",2834871.03,455,6230.49,0.252,-0.04,2022,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,0.058,-0.015
4209102,"Joinville",3042503.44,466,6528.98,0.073,0.024,2023,"5sc010107","2344","2","2344",81,7.005,0,0,"2344",false,false,-0.064,0.001
4209102,"Joinville",352755.54,261,1351.55,,,2003,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,,
4209102,"Joinville",478424.13,294,1627.29,0.356,0.126,2004,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,,
4209102,"Joinville",537581.61,342,1571.88,0.124,0.163,2005,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,,
4209102,"Joinville",538192.21,382,1408.88,0.001,0.117,2006,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,,
4209102,"Joinville",1164672.51,585,1990.89,1.164,0.531,2007,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,,
4209102,"Joinville",1322030.9,607,2177.98,0.135,0.038,2008,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.302,0.184
4209102,"Joinville",1632572.59,708,2305.89,0.235,0.166,2009,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.278,0.192
4209102,"Joinville",1548462.3,697,2221.61,-0.052,-0.016,2010,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.236,0.153
4209102,"Joinville",1531590.86,660,2320.59,-0.011,-0.053,2011,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.233,0.116
4209102,"Joinville",1903572.03,675,2820.11,0.243,0.023,2012,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.103,0.029
4209102,"Joinville",2268544.4,707,3208.69,0.192,0.047,2013,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.114,0.031
4209102,"Joinville",2824353.54,779,3625.61,0.245,0.102,2014,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.116,0.019
4209102,"Joinville",4125937.96,795,5189.86,0.461,0.021,2015,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.217,0.027
4209102,"Joinville",4668110.58,727,6421.06,0.131,-0.086,2016,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.25,0.02
4209102,"Joinville",8036844.11,1300,6182.19,0.722,0.788,2017,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.334,0.14
4209102,"Joinville",7557882.04,1259,6003.08,-0.06,-0.032,2018,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.272,0.122
4209102,"Joinville",3683757.78,694,5308.01,-0.513,-0.449,2019,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.055,-0.023
4209102,"Joinville",7337458.19,1169,6276.7,0.992,0.684,2020,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.122,0.08
4209102,"Joinville",7113210.42,1118,6362.44,-0.031,-0.044,2021,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,0.088,0.09
4209102,"Joinville",6058880.27,1086,5579.08,-0.148,-0.029,2022,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,-0.055,-0.035
4209102,"Joinville",6157009.13,997,6175.54,0.016,-0.082,2023,"5sc010107","2345","2","2345",83,4.49,0,0,"2345",false,false,-0.04,-0.046
4209102,"Joinville",49217.64,70,703.11,,,2003,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,,
4209102,"Joinville",54936.67,83,661.89,0.116,0.186,2004,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,,
4209102,"Joinville",63055.91,90,700.62,0.148,0.084,2005,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,,
4209102,"Joinville",73701.61,92,801.1,0.169,0.022,2006,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,,
4209102,"Joinville",93131.76,107,870.39,0.264,0.163,2007,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,,
4209102,"Joinville",95676.62,123,777.86,0.027,0.15,2008,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.142,0.119
4209102,"Joinville",574374.26,313,1835.06,5.003,1.545,2009,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.599,0.304
4209102,"Joinville",754739.92,397,1901.11,0.314,0.268,2010,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.643,0.346
4209102,"Joinville",1509003.14,412,3662.63,0.999,0.038,2011,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.829,0.35
4209102,"Joinville",931124.38,410,2271.04,-0.383,-0.005,2012,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.585,0.308
4209102,"Joinville",1046881.97,440,2379.28,0.124,0.073,2013,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.614,0.29
4209102,"Joinville",1149645.28,454,2532.26,0.098,0.032,2014,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.149,0.077
4209102,"Joinville",1266193.33,426,2972.29,0.101,-0.062,2015,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.109,0.014
4209102,"Joinville",1237897.34,391,3165.98,-0.022,-0.082,2016,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,-0.039,-0.01
4209102,"Joinville",1291541.73,377,3425.84,0.043,-0.036,2017,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.068,-0.017
4209102,"Joinville",2463598.13,375,6569.6,0.907,-0.005,2018,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.187,-0.031
4209102,"Joinville",2528096.22,368,6869.83,0.026,-0.019,2019,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.171,-0.041
4209102,"Joinville",1303033.02,328,3972.66,-0.485,-0.109,2020,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.006,-0.051
4209102,"Joinville",1528812.22,376,4065.99,0.173,0.146,2021,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.043,-0.008
4209102,"Joinville",2019661.22,422,4785.93,0.321,0.122,2022,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,0.094,0.023
4209102,"Joinville",2138311.55,392,5454.88,0.059,-0.071,2023,"5sc010107","2346","2","2346",93,7.197,0,0,"2346",false,false,-0.028,0.009
4209102,"Joinville",11352.13,11,1032.01,,,2003,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,,
4209102,"Joinville",18006.06,15,1200.4,0.586,0.364,2004,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,,
4209102,"Joinville",20349.32,15,1356.62,0.13,0,2005,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,,
4209102,"Joinville",21230.05,17,1248.83,0.043,0.133,2006,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,,
4209102,"Joinville",24726,18,1373.67,0.165,0.059,2007,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,,
4209102,"Joinville",34950.19,23,1519.57,0.413,0.278,2008,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.252,0.159
4209102,"Joinville",357380.75,155,2305.68,9.225,5.739,2009,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.818,0.595
4209102,"Joinville",491314.15,213,2306.64,0.375,0.374,2010,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.89,0.7
4209102,"Joinville",982981.66,210,4680.87,1.001,-0.014,2011,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,1.153,0.653
4209102,"Joinville",570854.53,197,2897.74,-0.419,-0.062,2012,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.874,0.614
4209102,"Joinville",635673.61,199,3194.34,0.114,0.01,2013,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.786,0.54
4209102,"Joinville",690952.95,198,3489.66,0.087,-0.005,2014,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.141,0.05
4209102,"Joinville",680458.51,191,3562.61,-0.015,-0.035,2015,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.067,-0.022
4209102,"Joinville",718004.92,186,3860.24,0.055,-0.026,2016,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,-0.061,-0.024
4209102,"Joinville",758605.27,170,4462.38,0.057,-0.086,2017,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.059,-0.029
4209102,"Joinville",1601003.8,167,9586.85,1.11,-0.018,2018,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.203,-0.034
4209102,"Joinville",1674937.35,201,8333.02,0.046,0.204,2019,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.194,0.003
4209102,"Joinville",727882.63,167,4358.58,-0.565,-0.169,2020,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.014,-0.026
4209102,"Joinville",751274.13,167,4498.65,0.032,0,2021,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.009,-0.021
4209102,"Joinville",872259.92,146,5974.38,0.161,-0.126,2022,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,0.028,-0.03
4209102,"Joinville",1065512.26,155,6874.27,0.222,0.062,2023,"5sc010107","2347","2","2347",52,4.413,0,0,"2347",false,false,-0.078,-0.015
4209102,"Joinville",92373.81,58,1592.65,,,2003,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,,
4209102,"Joinville",164650.26,125,1317.2,0.782,1.155,2004,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,,
4209102,"Joinville",169969.58,142,1196.97,0.032,0.136,2005,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,,
4209102,"Joinville",136488.06,93,1467.61,-0.197,-0.345,2006,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,,
4209102,"Joinville",146063.28,83,1759.8,0.07,-0.108,2007,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,,
4209102,"Joinville",90663.4,44,2060.53,-0.379,-0.47,2008,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.004,-0.054
4209102,"Joinville",50653.89,34,1489.82,-0.441,-0.227,2009,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.21,-0.229
4209102,"Joinville",61139.25,26,2351.51,0.207,-0.235,2010,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.185,-0.288
4209102,"Joinville",74542.22,21,3549.63,0.219,-0.192,2011,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.114,-0.257
4209102,"Joinville",70046.46,15,4669.76,-0.06,-0.286,2012,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.137,-0.29
4209102,"Joinville",105102.19,11,9554.75,0.5,-0.267,2013,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,0.03,-0.242
4209102,"Joinville",80585.17,10,8058.52,-0.233,-0.091,2014,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,0.097,-0.217
4209102,"Joinville",44409.2,2,22204.6,-0.449,-0.8,2015,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.062,-0.401
4209102,"Joinville",82291.05,9,9143.45,0.853,3.5,2016,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,0.02,-0.156
4209102,"Joinville",64963.52,6,10827.25,-0.211,-0.333,2017,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.015,-0.167
4209102,"Joinville",58752.31,6,9792.05,-0.096,0,2018,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.11,-0.114
4209102,"Joinville",16311.77,8,2038.97,-0.722,0.333,2019,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.273,-0.044
4209102,"Joinville",8422.48,4,2105.62,-0.484,-0.5,2020,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.283,0.149
4209102,"Joinville",8495.12,4,2123.78,0.009,0,2021,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.365,-0.15
4209102,"Joinville",7216.19,2,3608.1,-0.151,-0.5,2022,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.356,-0.197
4209102,"Joinville",2144.58,1,2144.58,-0.703,-0.5,2023,"5sc010107","2348","2","2348",48,6.621,0,0,"2348",false,false,-0.484,-0.301
4209102,"Joinville",27019.46,10,2701.95,,,2003,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,,
4209102,"Joinville",23350.63,10,2335.06,-0.136,0,2004,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,,
4209102,"Joinville",4465.06,2,2232.53,-0.809,-0.8,2005,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,,
4209102,"Joinville",11995.84,7,1713.69,1.687,2.5,2006,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,,
4209102,"Joinville",70938.85,37,1917.27,4.914,4.286,2007,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,,
4209102,"Joinville",82936.06,40,2073.4,0.169,0.081,2008,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.251,0.32
4209102,"Joinville",217196.68,111,1956.73,1.619,1.775,2009,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.562,0.618
4209102,"Joinville",284784.96,145,1964.03,0.311,0.306,2010,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,1.296,1.355
4209102,"Joinville",484434.65,142,3411.51,0.701,-0.021,2011,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,1.095,0.826
4209102,"Joinville",310621.74,130,2389.4,-0.359,-0.085,2012,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.344,0.286
4209102,"Joinville",402843.94,155,2598.99,0.297,0.192,2013,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.372,0.311
4209102,"Joinville",449228.21,160,2807.68,0.115,0.032,2014,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.156,0.076
4209102,"Joinville",526904.34,170,3099.44,0.173,0.062,2015,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.131,0.032
4209102,"Joinville",555647.24,159,3494.64,0.055,-0.065,2016,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.028,0.023
4209102,"Joinville",590172.22,152,3882.71,0.062,-0.044,2017,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.137,0.032
4209102,"Joinville",1091239.76,153,7132.29,0.849,0.007,2018,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.221,-0.003
4209102,"Joinville",1151422.22,159,7241.65,0.055,0.039,2019,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.207,-0.001
4209102,"Joinville",721043.16,159,4534.86,-0.374,0,2020,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.065,-0.013
4209102,"Joinville",744327.8,170,4378.4,0.032,0.069,2021,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.06,0.013
4209102,"Joinville",920077.52,160,5750.48,0.236,-0.059,2022,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,0.093,0.01
4209102,"Joinville",982005.06,156,6294.9,0.067,-0.025,2023,"5sc010107","2349","2","2349",51,12.702,0,0,"2349",false,false,-0.021,0.004
4209102,"Joinville",3094.02,7,442,,,2003,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,,
4209102,"Joinville",1962.45,5,392.49,-0.366,-0.286,2004,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,,
4209102,"Joinville",2874.4,6,479.07,0.465,0.2,2005,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,,
4209102,"Joinville",3575.55,7,510.79,0.244,0.167,2006,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,,
4209102,"Joinville",5768.81,7,824.12,0.613,0,2007,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,,
4209102,"Joinville",6377.37,8,797.17,0.105,0.143,2008,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,0.156,0.027
4209102,"Joinville",14544.49,13,1118.81,1.281,0.625,2009,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,0.493,0.211
4209102,"Joinville",1700.57,2,850.29,-0.883,-0.846,2010,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,-0.1,-0.197
4209102,"Joinville",7264.76,4,1816.19,3.272,1,2011,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,0.152,-0.106
4209102,"Joinville",6816.19,3,2272.06,-0.062,-0.25,2012,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,0.034,-0.156
4209102,"Joinville",5974.98,3,1991.66,-0.123,0,2013,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,-0.013,-0.178
4209102,"Joinville",8155.7,3,2718.57,0.365,0,2014,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,-0.109,-0.254
4209102,"Joinville",10085.57,3,3361.86,0.237,0,2015,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,0.428,0.084
4209102,"Joinville",30117.63,14,2151.26,1.986,3.667,2016,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,0.329,0.285
4209102,"Joinville",12064.08,8,1508.01,-0.599,-0.429,2017,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,0.121,0.217
4209102,"Joinville",5213.15,2,2606.58,-0.568,-0.75,2018,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,-0.027,-0.078
4209102,"Joinville",1670.71,1,1670.71,-0.68,-0.5,2019,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,-0.272,-0.197
4209102,"Joinville",2898.15,2,1449.08,0.735,1,2020,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,-0.221,-0.078
4209102,"Joinville",2833.69,2,1416.85,-0.022,0,2021,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,-0.377,-0.322
4209102,"Joinville",78062.07,18,4336.78,26.548,8,2022,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,0.453,0.176
4209102,"Joinville",227582.62,51,4462.4,1.915,1.833,2023,"5sc010107","2392","2","2392",62,5.824,0,0,"2392",false,false,1.128,0.911
4209102,"Joinville",513119.66,207,2478.84,,,2003,"5sc010107","2394","2","2394",352,11.688,0,0,"2394",false,false,,
4209102,"Joinville",482050.47,218,2211.24,-0.061,0.053,2004,"5sc010107","2394","2","2394",352,11.688,0,0,"2394",false,false,,
4209102,"Joinville",506038.72,237,2135.18,0.05,0.087,2005,"5sc010107","2394","2","2394",352,11.688,0,0,"2394",false,false,,
4209102,"Joinville",620008.85,289,2145.36,0.225,0.219,2006,"5sc010107","2394","2","2394",352,11.688,0,0,"2394",false,false,,
4209102,"Joinville",705565.67,311,2268.7,0.138,0.076,2007,"5sc010107","2394","2","2394",352,11.688,0,0,"2394",false,false,,
4209102,"Joinville",878485.94,378,2324.04,0.245,0.215,2008,"5sc010107","2394","2","2394",352,11.688,0,0,"2394",false,false,0.114,0.128
